file,component,category,pattern,line,evidence
prefs/ExtImportPrefs.cpp,Other,callbacks_events,\bEVT_,53,"EVT_BUTTON(EIPMoveRuleDown, ExtImportPrefs::OnRuleMoveDown)"
prefs/ExtImportPrefs.cpp,Other,callbacks_events,\bEVT_,54,"EVT_BUTTON(EIPMoveFilterUp, ExtImportPrefs::OnFilterMoveUp)"
prefs/ExtImportPrefs.cpp,Other,callbacks_events,\bEVT_,55,"EVT_BUTTON(EIPMoveFilterDown, ExtImportPrefs::OnFilterMoveDown)"
prefs/ExtImportPrefs.cpp,Other,callbacks_events,\bProcessEvent\b,655,GetEventHandler()->ProcessEvent(fakeevent);
prefs/ExtImportPrefs.cpp,Other,state_transitions,\bCommit\b,211,bool ExtImportPrefs::Commit()
prefs/ExtImportPrefs.h,Other,state_transitions,\bCommit\b,57,bool Commit() override;
prefs/GUIPrefs.cpp,Other,state_transitions,\bStart\b,123,"// Start wording of options with a verb, if possible."
prefs/GUIPrefs.cpp,Other,state_transitions,\bCommit\b,148,bool GUIPrefs::Commit()
prefs/GUIPrefs.cpp,Other,state_transitions,\bFlush\b,160,gPrefs->Flush();
prefs/GUIPrefs.h,Other,state_transitions,\bCommit\b,34,bool Commit() override;
prefs/ImportExportPrefs.cpp,Other,state_transitions,\bCommit\b,162,bool ImportExportPrefs::Commit()
prefs/ImportExportPrefs.h,Other,state_transitions,\bCommit\b,55,bool Commit() override;
prefs/KeyConfigPrefs.cpp,Other,callbacks_events,\bBind\(,107,"Bind(wxEVT_SHOW, &KeyConfigPrefs::OnShow, this);"
prefs/KeyConfigPrefs.cpp,Other,callbacks_events,\bBind\(,597,"Menu.Bind(wxEVT_COMMAND_MENU_SELECTED, &KeyConfigPrefs::OnImportDefaults, this);"
prefs/KeyConfigPrefs.cpp,Other,callbacks_events,\bEVT_,76,"EVT_BUTTON(AssignDefaultsButtonID, KeyConfigPrefs::OnDefaults)"
prefs/KeyConfigPrefs.cpp,Other,callbacks_events,\bEVT_,77,"EVT_BUTTON(SetButtonID, KeyConfigPrefs::OnSet)"
prefs/KeyConfigPrefs.cpp,Other,callbacks_events,\bEVT_,78,"EVT_BUTTON(ClearButtonID, KeyConfigPrefs::OnClear)"
prefs/KeyConfigPrefs.cpp,Other,callbacks_events,\bEVT_,79,"EVT_BUTTON(ExportButtonID, KeyConfigPrefs::OnExport)"
prefs/KeyConfigPrefs.cpp,Other,callbacks_events,\bEVT_,80,"EVT_BUTTON(ImportButtonID, KeyConfigPrefs::OnImport)"
prefs/KeyConfigPrefs.cpp,Other,callbacks_events,\bEVT_,81,"EVT_LISTBOX(CommandsListID, KeyConfigPrefs::OnSelected)"
prefs/KeyConfigPrefs.cpp,Other,callbacks_events,\bEVT_,82,"EVT_RADIOBUTTON(ViewByTreeID, KeyConfigPrefs::OnViewBy)"
prefs/KeyConfigPrefs.cpp,Other,callbacks_events,\bEVT_,83,"EVT_RADIOBUTTON(ViewByNameID, KeyConfigPrefs::OnViewBy)"
prefs/KeyConfigPrefs.cpp,Other,callbacks_events,\bEVT_,84,"EVT_RADIOBUTTON(ViewByKeyID, KeyConfigPrefs::OnViewBy)"
prefs/KeyConfigPrefs.cpp,Other,callbacks_events,\bEVT_,85,"EVT_TIMER(FilterTimerID, KeyConfigPrefs::OnFilterTimer)"
prefs/KeyConfigPrefs.cpp,Other,callbacks_events,\bProcessEvent\b,694,t->GetParent()->GetEventHandler()->ProcessEvent(nevent);
prefs/KeyConfigPrefs.cpp,Other,state_transitions,\bStart\b,712,"mFilterTimer.Start(500, wxTIMER_ONE_SHOT);"
prefs/KeyConfigPrefs.cpp,Other,state_transitions,\bCommit\b,586,prefFile.Commit();
prefs/KeyConfigPrefs.cpp,Other,state_transitions,\bCommit\b,876,bool KeyConfigPrefs::Commit()
prefs/KeyConfigPrefs.cpp,Other,state_transitions,\bFlush\b,616,gPrefs->Flush();
prefs/KeyConfigPrefs.cpp,Other,state_transitions,\bFlush\b,911,return gPrefs->Flush();
prefs/KeyConfigPrefs.h,Other,state_transitions,\bCommit\b,39,bool Commit() override;
prefs/MidiIOPrefs.cpp,Other,callbacks_events,\bEVT_,48,"EVT_CHOICE(HostID, MidiIOPrefs::OnHost)"
prefs/MidiIOPrefs.cpp,Other,callbacks_events,\bEVT_,49,"//   EVT_CHOICE(RecordID, MidiIOPrefs::OnDevice)"
prefs/MidiIOPrefs.cpp,Other,state_transitions,\bCommit\b,259,bool MidiIOPrefs::Commit()
prefs/MidiIOPrefs.cpp,Other,state_transitions,\bFlush\b,283,return gPrefs->Flush();
prefs/MidiIOPrefs.h,Other,state_transitions,\bCommit\b,33,bool Commit() override;
prefs/ModulePrefs.cpp,Other,state_transitions,\bCommit\b,139,bool ModulePrefs::Commit()
prefs/ModulePrefs.h,Other,state_transitions,\bCommit\b,33,bool Commit() override;
prefs/PlaybackPrefs.cpp,Other,audio_stream_control,\bAudioIO\b,68,"return ""/AudioIO/UnpinnedScrubbing"";"
prefs/PlaybackPrefs.cpp,Other,audio_stream_control,\bAudioIO\b,92,"{ wxT(""/AudioIO/EffectsPreviewLen""),"
prefs/PlaybackPrefs.cpp,Other,audio_stream_control,\bAudioIO\b,108,"{ wxT(""/AudioIO/CutPreviewBeforeLen""),"
prefs/PlaybackPrefs.cpp,Other,audio_stream_control,\bAudioIO\b,115,"{ wxT(""/AudioIO/CutPreviewAfterLen""),"
prefs/PlaybackPrefs.cpp,Other,audio_stream_control,\bAudioIO\b,130,"{ wxT(""/AudioIO/SeekShortPeriod""),"
prefs/PlaybackPrefs.cpp,Other,audio_stream_control,\bAudioIO\b,137,"{ wxT(""/AudioIO/SeekLongPeriod""),"
prefs/PlaybackPrefs.cpp,Other,audio_stream_control,\bAudioIO\b,151,"//S.TieCheckBox(XXO(""&Vari-Speed Play""), {""/AudioIO/VariSpeedPlay"", true});"
prefs/PlaybackPrefs.cpp,Other,audio_stream_control,\bAudioIO\b,152,"S.TieCheckBox(XXO(""&Micro-fades""), { ""/AudioIO/Microfades"", false });"
prefs/PlaybackPrefs.cpp,Other,state_transitions,\bCommit\b,176,bool PlaybackPrefs::Commit()
prefs/PlaybackPrefs.h,Other,state_transitions,\bCommit\b,31,bool Commit() override;
prefs/PrefsDialog.cpp,Other,blocking_or_waiting,\bsleep_for\b,778,std::this_thread::sleep_for(100ms);
prefs/PrefsDialog.cpp,Other,blocking_or_waiting,\bJoin\(,630,"Temp.Join(Verbatim(mUniquePage->GetLabel()), wxT("" ""));"
prefs/PrefsDialog.cpp,Other,callbacks_events,\bEVT_,379,"EVT_BUTTON(wxID_OK, PrefsDialog::OnOK)"
prefs/PrefsDialog.cpp,Other,callbacks_events,\bEVT_,380,"EVT_BUTTON(wxID_CANCEL, PrefsDialog::OnCancel)"
prefs/PrefsDialog.cpp,Other,callbacks_events,\bEVT_,381,"EVT_BUTTON(wxID_PREVIEW, PrefsDialog::OnPreview)"
prefs/PrefsDialog.cpp,Other,callbacks_events,\bEVT_,382,"EVT_BUTTON(wxID_HELP, PrefsDialog::OnHelp)"
prefs/PrefsDialog.cpp,Other,callbacks_events,\bEVT_,383,"EVT_TREE_KEY_DOWN(wxID_ANY, PrefsDialog::OnTreeKeyDown)    // Handles key events when tree has focus"
prefs/PrefsDialog.cpp,Other,state_transitions,\bCommit\b,742,panel->Commit();
prefs/PrefsDialog.cpp,Other,state_transitions,\bCommit\b,746,mUniquePage->Commit();
prefs/PrefsDialog.cpp,Other,state_transitions,\bCommit\b,794,mTransaction->Commit();
prefs/PrefsDialog.cpp,Other,state_transitions,\bFlush\b,656,gPrefs->Flush();
prefs/PrefsDialog.cpp,Other,state_transitions,\bFlush\b,733,gPrefs->Flush();
prefs/PrefsDialog.cpp,Other,state_transitions,\bFlush\b,754,gPrefs->Flush();
prefs/PrefsDialog.cpp,Other,state_transitions,\bFlush\b,851,gPrefs->Flush();
prefs/QualityPrefs.cpp,Other,state_transitions,\bCommit\b,109,bool QualityPrefs::Commit()
prefs/QualityPrefs.h,Other,state_transitions,\bCommit\b,34,bool Commit() override;
prefs/RecordingPrefs.cpp,Other,callbacks_events,\bEVT_,39,"EVT_CHECKBOX(UseCustomTrackNameID, RecordingPrefs::OnToggleCustomName)"
prefs/RecordingPrefs.cpp,Other,audio_stream_control,\bAudioIO\b,22,"#include ""AudioIO.h"""
prefs/RecordingPrefs.cpp,Other,audio_stream_control,\bAudioIO\b,90,"{ wxT(""/AudioIO/Duplex""),"
prefs/RecordingPrefs.cpp,Other,audio_stream_control,\bAudioIO\b,97,"{ wxT(""/AudioIO/Playthrough""),"
prefs/RecordingPrefs.cpp,Other,audio_stream_control,\bAudioIO\b,101,"{ wxT(""/AudioIO/SWPlaythrough""),"
prefs/RecordingPrefs.cpp,Other,audio_stream_control,\bAudioIO\b,127,"{ wxT(""/AudioIO/SilenceLevel""),"
prefs/RecordingPrefs.cpp,Other,state_transitions,\bStart\b,88,"// Start wording of options with a verb, if possible."
prefs/RecordingPrefs.cpp,Other,state_transitions,\bCommit\b,212,bool RecordingPrefs::Commit()
prefs/RecordingPrefs.h,Other,audio_stream_control,\bAudioIO\b,28,"#define AUDIO_PRE_ROLL_KEY (wxT(""/AudioIO/PreRoll""))"
prefs/RecordingPrefs.h,Other,audio_stream_control,\bAudioIO\b,31,"#define AUDIO_ROLL_CROSSFADE_KEY (wxT(""/AudioIO/Crossfade""))"
prefs/RecordingPrefs.h,Other,state_transitions,\bCommit\b,42,bool Commit() override;
prefs/SpectrumPrefs.cpp,Other,callbacks_events,\bEVT_,507,"EVT_CHOICE(ID_WINDOW_SIZE, SpectrumPrefs::OnWindowSize)"
prefs/SpectrumPrefs.cpp,Other,callbacks_events,\bEVT_,508,"EVT_CHECKBOX(ID_DEFAULTS, SpectrumPrefs::OnDefaults)"
prefs/SpectrumPrefs.cpp,Other,callbacks_events,\bEVT_,509,"EVT_CHOICE(ID_ALGORITHM, SpectrumPrefs::OnAlgorithm)"
prefs/SpectrumPrefs.cpp,Other,callbacks_events,\bEVT_,512,"EVT_CHOICE(ID_WINDOW_TYPE, SpectrumPrefs::OnControl)"
prefs/SpectrumPrefs.cpp,Other,callbacks_events,\bEVT_,513,"EVT_CHOICE(ID_PADDING_SIZE, SpectrumPrefs::OnControl)"
prefs/SpectrumPrefs.cpp,Other,callbacks_events,\bEVT_,514,"EVT_CHOICE(ID_SCALE, SpectrumPrefs::OnControl)"
prefs/SpectrumPrefs.cpp,Other,callbacks_events,\bEVT_,515,"EVT_TEXT(ID_MINIMUM, SpectrumPrefs::OnControl)"
prefs/SpectrumPrefs.cpp,Other,callbacks_events,\bEVT_,516,"EVT_TEXT(ID_MAXIMUM, SpectrumPrefs::OnControl)"
prefs/SpectrumPrefs.cpp,Other,callbacks_events,\bEVT_,517,"EVT_TEXT(ID_GAIN, SpectrumPrefs::OnControl)"
prefs/SpectrumPrefs.cpp,Other,callbacks_events,\bEVT_,518,"EVT_TEXT(ID_RANGE, SpectrumPrefs::OnControl)"
prefs/SpectrumPrefs.cpp,Other,callbacks_events,\bEVT_,519,"EVT_TEXT(ID_FREQUENCY_GAIN, SpectrumPrefs::OnControl)"
prefs/SpectrumPrefs.cpp,Other,callbacks_events,\bEVT_,520,"EVT_CHOICE(ID_COLOR_SCHEME, SpectrumPrefs::OnControl)"
prefs/SpectrumPrefs.cpp,Other,callbacks_events,\bEVT_,521,"EVT_CHECKBOX(ID_SPECTRAL_SELECTION, SpectrumPrefs::OnControl)"
prefs/SpectrumPrefs.cpp,Other,state_transitions,\bCommit\b,429,bool SpectrumPrefs::Commit()
prefs/SpectrumPrefs.cpp,Other,state_transitions,\bRollback\b,64,Rollback();
prefs/SpectrumPrefs.cpp,Other,state_transitions,\bRollback\b,345,void SpectrumPrefs::Rollback()
prefs/SpectrumPrefs.h,Other,state_transitions,\bCommit\b,49,bool Commit() override;
prefs/SpectrumPrefs.h,Other,state_transitions,\bRollback\b,51,void Rollback();
prefs/TracksBehaviorsPrefs.cpp,Other,callbacks_events,\bBind\(,148,pText->Bind(
prefs/TracksBehaviorsPrefs.cpp,Other,state_transitions,\bCommit\b,167,bool TracksBehaviorsPrefs::Commit()
prefs/TracksBehaviorsPrefs.h,Other,state_transitions,\bCommit\b,32,bool Commit() override;
prefs/TracksPrefs.cpp,Other,audio_stream_control,\bAudioIO\b,42,"return wxT(""/AudioIO/PinnedHead"");"
prefs/TracksPrefs.cpp,Other,audio_stream_control,\bAudioIO\b,52,"return wxT(""/AudioIO/PinnedHeadPosition"");"
prefs/TracksPrefs.cpp,Other,state_transitions,\bCommit\b,400,bool TracksPrefs::Commit()
prefs/TracksPrefs.cpp,Other,state_transitions,\bFlush\b,127,gPrefs->Flush();
prefs/TracksPrefs.cpp,Other,state_transitions,\bFlush\b,379,gPrefs->Flush();
prefs/TracksPrefs.cpp,Other,state_transitions,\bFlush\b,396,gPrefs->Flush();
prefs/TracksPrefs.cpp,Other,state_transitions,\bFlush\b,412,gPrefs->Flush();
prefs/TracksPrefs.h,Other,state_transitions,\bCommit\b,37,bool Commit() override;
prefs/WaveformPrefs.cpp,Other,callbacks_events,\bEVT_,244,"EVT_CHOICE(ID_SCALE, WaveformPrefs::OnScale)"
prefs/WaveformPrefs.cpp,Other,callbacks_events,\bEVT_,245,"EVT_CHOICE(ID_RANGE, WaveformPrefs::OnControl)"
prefs/WaveformPrefs.cpp,Other,callbacks_events,\bEVT_,247,"EVT_CHECKBOX(ID_DEFAULTS, WaveformPrefs::OnDefaults)"
prefs/WaveformPrefs.cpp,Other,state_transitions,\bCommit\b,156,bool WaveformPrefs::Commit()
prefs/WaveformPrefs.h,Other,state_transitions,\bCommit\b,33,bool Commit() override;
toolbars/AudioSetupToolBar.cpp,Other,blocking_or_waiting,\bsleep_for\b,728,std::this_thread::sleep_for(100ms);
toolbars/AudioSetupToolBar.cpp,Other,callbacks_events,\bCallAfter\b,696,BasicUI::CallAfter([]
toolbars/AudioSetupToolBar.cpp,Other,callbacks_events,\bBind\(,220,"menu.Bind(wxEVT_MENU_CLOSE, [this](auto&) { mAudioSetup->PopUp(); });"
toolbars/AudioSetupToolBar.cpp,Other,callbacks_events,\bBind\(,221,"menu.Bind(wxEVT_MENU, &AudioSetupToolBar::OnAudioDeviceRescan, this, kAudioDeviceRescan);"
toolbars/AudioSetupToolBar.cpp,Other,callbacks_events,\bBind\(,222,"menu.Bind(wxEVT_MENU, &AudioSetupToolBar::OnSettings, this, kAudioSettings);"
toolbars/AudioSetupToolBar.cpp,Other,callbacks_events,\bBind\(,559,"subMenu->Bind(wxEVT_MENU,"
toolbars/AudioSetupToolBar.cpp,Other,callbacks_events,\bEVT_,72,"EVT_BUTTON(ID_AUDIO_SETUP_BUTTON, AudioSetupToolBar::OnAudioSetup)"
toolbars/AudioSetupToolBar.cpp,Other,callbacks_events,\bProcessEvent\b,110,GetEventHandler()->ProcessEvent(event);
toolbars/AudioSetupToolBar.cpp,Other,callbacks_events,\bcallback\b,549,"Callback callback, const wxString& title)"
toolbars/AudioSetupToolBar.cpp,Other,callbacks_events,\bcallback\b,560,"[&toolbar, callback, ii](wxCommandEvent&){ (toolbar.*callback)(ii); },"
toolbars/AudioSetupToolBar.cpp,Other,callbacks_events,\bcallback\b,560,"[&toolbar, callback, ii](wxCommandEvent&){ (toolbar.*callback)(ii); },"
toolbars/AudioSetupToolBar.cpp,Other,callbacks_events,\bcallback\b,571,"wxMenu& menu, Callback callback, const wxString& title)"
toolbars/AudioSetupToolBar.cpp,Other,callbacks_events,\bcallback\b,574,"AppendSubMenu(toolBar, menu, mStrings, mIndex, callback, title);"
toolbars/AudioSetupToolBar.cpp,Other,callbacks_events,\bCallback\b,549,"Callback callback, const wxString& title)"
toolbars/AudioSetupToolBar.cpp,Other,callbacks_events,\bCallback\b,571,"wxMenu& menu, Callback callback, const wxString& title)"
toolbars/AudioSetupToolBar.cpp,Other,state_transitions,\bFlush\b,498,gPrefs->Flush();
toolbars/AudioSetupToolBar.cpp,Other,state_transitions,\bFlush\b,604,gPrefs->Flush();
toolbars/AudioSetupToolBar.cpp,Other,state_transitions,\bFlush\b,622,gPrefs->Flush();
toolbars/AudioSetupToolBar.cpp,Other,state_transitions,\bFlush\b,635,gPrefs->Flush();
toolbars/AudioSetupToolBar.h,Other,callbacks_events,\bcallback\b,78,"// Bind menu items to lambdas that invoke callback,"
toolbars/AudioSetupToolBar.h,Other,callbacks_events,\bcallback\b,81,"static void AppendSubMenu(AudioSetupToolBar& toolbar, wxMenu& menu, const wxArrayString& labels, int checkedItem, Callback callback,"
toolbars/AudioSetupToolBar.h,Other,callbacks_events,\bcallback\b,149,"void AppendSubMenu(AudioSetupToolBar& toolBar, wxMenu& menu, Callback callback, const wxString& title);"
toolbars/AudioSetupToolBar.h,Other,callbacks_events,\bCallback\b,76,using Callback = void (AudioSetupToolBar::*)(int id);
toolbars/AudioSetupToolBar.h,Other,callbacks_events,\bCallback\b,81,"static void AppendSubMenu(AudioSetupToolBar& toolbar, wxMenu& menu, const wxArrayString& labels, int checkedItem, Callback callback,"
toolbars/AudioSetupToolBar.h,Other,callbacks_events,\bCallback\b,149,"void AppendSubMenu(AudioSetupToolBar& toolBar, wxMenu& menu, Callback callback, const wxString& title);"
toolbars/ControlToolBar.cpp,Other,callbacks_events,\bEVT_,76,EVT_CHAR(ControlToolBar::OnKeyEvent)
toolbars/ControlToolBar.cpp,Other,callbacks_events,\bEVT_,77,"EVT_BUTTON(ID_PLAY_BUTTON,   ControlToolBar::OnPlay)"
toolbars/ControlToolBar.cpp,Other,callbacks_events,\bEVT_,78,"EVT_BUTTON(ID_STOP_BUTTON,   ControlToolBar::OnStop)"
toolbars/ControlToolBar.cpp,Other,callbacks_events,\bEVT_,79,"EVT_BUTTON(ID_RECORD_BUTTON, ControlToolBar::OnRecord)"
toolbars/ControlToolBar.cpp,Other,callbacks_events,\bEVT_,80,"EVT_BUTTON(ID_REW_BUTTON,    ControlToolBar::OnRewind)"
toolbars/ControlToolBar.cpp,Other,callbacks_events,\bEVT_,81,"EVT_BUTTON(ID_FF_BUTTON,     ControlToolBar::OnFF)"
toolbars/ControlToolBar.cpp,Other,callbacks_events,\bEVT_,82,"EVT_BUTTON(ID_PAUSE_BUTTON,  ControlToolBar::OnPause)"
toolbars/ControlToolBar.cpp,Other,callbacks_events,\bEVT_,83,"EVT_BUTTON(ID_LOOP_BUTTON,   ControlToolBar::OnLoop)"
toolbars/ControlToolBar.cpp,Other,callbacks_events,\bEVT_,84,EVT_IDLE(ControlToolBar::OnIdle)
toolbars/ControlToolBar.cpp,Other,audio_stream_control,\bAudioIO\b,53,"#include ""AudioIO.h"""
toolbars/ControlToolBar.cpp,Other,audio_stream_control,\bAudioIO\b,477,auto gAudioIO = AudioIO::Get();
toolbars/ControlToolBar.cpp,Other,audio_stream_control,\bAudioIO\b,789,auto gAudioIO = AudioIO::Get();
toolbars/ControlToolBar.cpp,Other,audio_stream_control,\bAudioIO\b,797,"gPrefs->Read(wxT(""/AudioIO/Duplex""), &duplex, true);"
toolbars/ControlToolBar.cpp,Other,state_transitions,\bStart\b,219,"XO(""Skip to Start""),"
toolbars/ControlToolBar.cpp,Other,state_transitions,\bStart\b,338,"wxT(""SelStart""), XO(""Select to Start"") });"
toolbars/ControlToolBar.cpp,Other,state_transitions,\bStop\b,212,"XO(""Stop""),"
toolbars/ControlToolBar.cpp,Other,state_transitions,\bStop\b,291,"name = wxT(""Stop"");"
toolbars/ControlToolBar.cpp,Other,state_transitions,\bStop\b,539,projectAudioManager.Stop();
toolbars/ControlToolBar.cpp,Other,state_transitions,\bStop\b,558,projectAudioManager.Stop();
toolbars/ControlToolBar.cpp,Other,state_transitions,\bStop\b,569,projectAudioManager.Stop();
toolbars/ControlToolBar.cpp,Other,state_transitions,\bPause\b,181,"XO(""Pause""),"
toolbars/ControlToolBar.cpp,Other,state_transitions,\bPause\b,288,"name = wxT(""Pause"");"
toolbars/CutCopyPasteToolBar.cpp,Other,callbacks_events,\bEVT_,83,"EVT_COMMAND_RANGE(TBCutID + first_TB_ID,"
toolbars/DeviceToolBar.cpp,Other,blocking_or_waiting,\bsleep_for\b,690,std::this_thread::sleep_for(100ms);
toolbars/DeviceToolBar.cpp,Other,callbacks_events,\bBind\(,191,"mHost->Bind(wxEVT_SET_FOCUS,"
toolbars/DeviceToolBar.cpp,Other,callbacks_events,\bBind\(,194,"mHost->Bind(wxEVT_KILL_FOCUS,"
toolbars/DeviceToolBar.cpp,Other,callbacks_events,\bBind\(,197,"mOutput->Bind(wxEVT_SET_FOCUS,"
toolbars/DeviceToolBar.cpp,Other,callbacks_events,\bBind\(,200,"mOutput->Bind(wxEVT_KILL_FOCUS,"
toolbars/DeviceToolBar.cpp,Other,callbacks_events,\bBind\(,203,"mInput->Bind(wxEVT_SET_FOCUS,"
toolbars/DeviceToolBar.cpp,Other,callbacks_events,\bBind\(,206,"mInput->Bind(wxEVT_KILL_FOCUS,"
toolbars/DeviceToolBar.cpp,Other,callbacks_events,\bBind\(,209,"mInputChannels->Bind(wxEVT_SET_FOCUS,"
toolbars/DeviceToolBar.cpp,Other,callbacks_events,\bBind\(,212,"mInputChannels->Bind(wxEVT_KILL_FOCUS,"
toolbars/DeviceToolBar.cpp,Other,callbacks_events,\bEVT_,61,"EVT_CHOICE(wxID_ANY, DeviceToolBar::OnChoice)"
toolbars/DeviceToolBar.cpp,Other,callbacks_events,\bEVT_,62,"EVT_COMMAND(wxID_ANY, EVT_CAPTURE_KEY, DeviceToolBar::OnCaptureKey)"
toolbars/DeviceToolBar.cpp,Other,callbacks_events,\bEVT_,62,"EVT_COMMAND(wxID_ANY, EVT_CAPTURE_KEY, DeviceToolBar::OnCaptureKey)"
toolbars/DeviceToolBar.cpp,Other,callbacks_events,\bProcessEvent\b,111,GetEventHandler()->ProcessEvent(event);
toolbars/DeviceToolBar.cpp,Other,state_transitions,\bFlush\b,509,gPrefs->Flush();
toolbars/DeviceToolBar.cpp,Other,state_transitions,\bFlush\b,588,gPrefs->Flush();
toolbars/DeviceToolBar.cpp,Other,state_transitions,\bFlush\b,606,gPrefs->Flush();
toolbars/DeviceToolBar.cpp,Other,state_transitions,\bFlush\b,618,gPrefs->Flush();
toolbars/EditToolBar.cpp,Other,callbacks_events,\bEVT_,113,"EVT_COMMAND_RANGE(ETBZoomInID + first_ETB_ID,"
toolbars/MeterToolBar.cpp,Other,callbacks_events,\bBind\(,275,"mRecordSetupButton->Bind(wxEVT_BUTTON, [=](wxCommandEvent&)"
toolbars/MeterToolBar.cpp,Other,callbacks_events,\bBind\(,329,"mPlaySetupButton->Bind(wxEVT_BUTTON, [=](wxCommandEvent&)"
toolbars/MeterToolBar.cpp,Other,callbacks_events,\bEVT_,129,EVT_SIZE(MeterToolBar::OnSize)
toolbars/SelectionBar.cpp,Other,callbacks_events,\bCallAfter\b,307,CallAfter([this]{
toolbars/SelectionBar.cpp,Other,callbacks_events,\bBind\(,216,pCtrl->Bind(
toolbars/SelectionBar.cpp,Other,callbacks_events,\bBind\(,258,menu.Bind(
toolbars/SelectionBar.cpp,Other,callbacks_events,\bBind\(,270,"menu.Bind(wxEVT_MENU_CLOSE, [setupBtn](auto&) { setupBtn->PopUp(); });"
toolbars/SelectionBar.cpp,Other,callbacks_events,\bBind\(,275,"setupBtn->Bind(wxEVT_BUTTON, [this, showMenu](auto&) { showMenu(); });"
toolbars/SelectionBar.cpp,Other,callbacks_events,\bEVT_,112,EVT_SIZE(SelectionBar::OnSize)
toolbars/SelectionBar.cpp,Other,callbacks_events,\bEVT_,114,EVT_IDLE(SelectionBar::OnIdle)
toolbars/SelectionBar.cpp,Other,callbacks_events,\bEVT_,116,"EVT_COMMAND(wxID_ANY, EVT_TIMETEXTCTRL_UPDATED, SelectionBar::OnUpdate)"
toolbars/SelectionBar.cpp,Other,callbacks_events,\bEVT_,116,"EVT_COMMAND(wxID_ANY, EVT_TIMETEXTCTRL_UPDATED, SelectionBar::OnUpdate)"
toolbars/SelectionBar.cpp,Other,callbacks_events,\bEVT_,117,"EVT_COMMAND(wxID_ANY, EVT_CAPTURE_KEY, SelectionBar::OnCaptureKey)"
toolbars/SelectionBar.cpp,Other,callbacks_events,\bEVT_,117,"EVT_COMMAND(wxID_ANY, EVT_CAPTURE_KEY, SelectionBar::OnCaptureKey)"
toolbars/SelectionBar.cpp,Other,audio_stream_control,\bAudioIO\b,43,"#include ""AudioIO.h"""
toolbars/SelectionBar.cpp,Other,state_transitions,\bStart\b,79,"const TranslatableString StartTimeText = XO(""Start"");"
toolbars/SelectionBar.cpp,Other,state_transitions,\bStart\b,243,"_(""Start and End of Selection""),"
toolbars/SelectionBar.cpp,Other,state_transitions,\bStart\b,244,"_(""Start and Length of Selection""),"
toolbars/SelectionBar.cpp,Other,state_transitions,\bFlush\b,75,gPrefs->Flush();
toolbars/SnappingToolBar.cpp,Other,callbacks_events,\bCallAfter\b,156,BasicUI::CallAfter([this] { Dismiss(); });
toolbars/SnappingToolBar.cpp,Other,callbacks_events,\bBind\(,130,menuStack.back()->Bind(
toolbars/SnappingToolBar.cpp,Other,callbacks_events,\bBind\(,347,mSnapModeCheckBox->Bind(
toolbars/SnappingToolBar.cpp,Other,callbacks_events,\bBind\(,350,mSnapModeCheckBox->Bind(
toolbars/SnappingToolBar.cpp,Other,callbacks_events,\bBind\(,366,mSnapModeCheckBox->Bind(
toolbars/SnappingToolBar.cpp,Other,callbacks_events,\bBind\(,370,mSnapModeCheckBox->Bind(
toolbars/SnappingToolBar.cpp,Other,callbacks_events,\bBind\(,376,mSnapToCombo->Bind(
toolbars/SnappingToolBar.cpp,Other,callbacks_events,\bBind\(,379,snapLabelCtrl->Bind(
toolbars/SnappingToolBar.cpp,Other,callbacks_events,\bEVT_,238,EVT_SIZE(SnappingToolBar::OnSize)
